lon,lat,t2m,tipo,distancia,acum_distancia,topo
-69.73361206054688,-16.71344757080078,9.618735313415527,1,1.925201416015625,424.28833012399673,4105.5791015625
-69.71533966064453,-16.73094940185547,10.47679615020752,1,2.78322757429962,427.0715576982964,3979.965576171875
-69.7154444444444,-16.7388888888889,9.79230769230769,0,0.8734196307531638,427.94497732904955,3979.965576171875
-69.71533966064453,-16.73094940185547,10.47679615020752,1,0.8734196307531638,428.8183969598027,3979.965576171875
-69.7154444444444,-16.7388888888889,9.79230769230769,0,0.8734196307531638,429.6918165905559,3979.965576171875
-69.69706726074219,-16.748443603515625,10.561366081237793,1,2.2783903911135717,431.9702069816695,3974.8427734375
-69.67879486083984,-16.748443603515625,10.25822925567627,1,2.0099639892578125,433.9801709709273,4050.498779296875
-69.6605224609375,-16.765953063964844,8.849395751953125,1,2.7838081509523107,436.76397912187963,4221.4267578125
-69.64225006103516,-16.765953063964844,9.060188293457031,1,2.0099639892578125,438.77394311113744,4205.51904296875
-69.62397003173828,-16.78343963623047,7.5780181884765625,1,2.78267319971569,441.55661631085314,4373.20654296875
-69.60569763183594,-16.78343963623047,8.59647274017334,1,2.0099639892578125,443.56658030011096,4232.767578125
-69.5874252319336,-16.800933837890625,6.4082441329956055,1,2.7826471296232236,446.3492274297342,4519.16943359375
-69.56915283203125,-16.800933837890625,5.496763706207275,1,2.0099639892578125,448.359191418992,4635.00927734375
-69.53260803222656,-16.81842803955078,5.624154567718506,1,4.456791532295392,452.81598295128737,4613.88916015625
-69.5508804321289,-16.81842803955078,4.114604949951172,1,2.0099639892578125,454.8259469405452,4799.76171875
-69.51432800292969,-16.835922241210938,5.097815990447998,1,4.457548517098874,459.28349545764405,4687.5048828125
-69.49605560302734,-16.835922241210938,6.992763519287109,1,2.0099639892578125,461.29345944690186,4450.20458984375
-69.477783203125,-16.853408813476562,8.494373321533203,1,2.782066817005727,464.0755262639076,4273.0361328125
-69.45951080322266,-16.853408813476562,9.422880172729492,1,2.0099639892578125,466.0854902531654,4150.408203125
-69.44123840332031,-16.870895385742188,9.629426002502441,1,2.782066817005727,468.86755707017113,4121.1845703125
-69.42295837402344,-16.870895385742188,9.451960563659668,1,2.01080322265625,470.8783602928274,4144.45703125
-69.4046859741211,-16.888381958007812,10.548727989196777,1,2.782066817005727,473.6604271098331,4019.683837890625
-69.38641357421875,-16.888381958007812,9.611982345581055,1,2.0099639892578125,475.6703910990909,4126.1669921875
-69.3695277777778,-16.9043472222222,11.0241758241758,0,2.5562158306470804,478.226606929738,3943.291015625
-69.3681411743164,-16.905868530273438,11.153520584106445,1,0.22642498290974533,478.45303191264776,3943.291015625
